measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,528,Colorado,3,Both,22,All Ages,718,Self-harm,1,Number,1991,636.2202689,659.561324,610.1605228
1,Deaths,562,Rhode Island,3,Both,22,All Ages,718,Self-harm,1,Number,1990,133.3925243,141.2055534,126.1596305
1,Deaths,543,Maryland,3,Both,22,All Ages,718,Self-harm,1,Number,1991,730.1858673,761.5249723,699.1342059
1,Deaths,548,Missouri,3,Both,22,All Ages,718,Self-harm,1,Number,1990,753.8232301,784.7221321,724.089057
1,Deaths,531,District of Columbia,3,Both,22,All Ages,718,Self-harm,1,Number,1990,81.18462048,87.37993201,75.40325937
1,Deaths,563,South Carolina,3,Both,22,All Ages,718,Self-harm,1,Number,1990,460.1214369,481.1400373,441.1035329
1,Deaths,546,Minnesota,3,Both,22,All Ages,718,Self-harm,1,Number,1990,550.9104623,571.5862269,529.5602855
1,Deaths,530,Delaware,3,Both,22,All Ages,718,Self-harm,1,Number,1991,86.25284193,91.60105282,81.13198516
1,Deaths,558,Ohio,3,Both,22,All Ages,718,Self-harm,1,Number,1991,1371.790542,1418.795544,1326.827515
1,Deaths,562,Rhode Island,3,Both,22,All Ages,718,Self-harm,1,Number,1991,128.6912584,136.6195932,121.4016298
1,Deaths,533,Georgia,3,Both,22,All Ages,718,Self-harm,1,Number,1990,930.4338338,966.4208804,897.0694569
1,Deaths,560,Oregon,3,Both,22,All Ages,718,Self-harm,1,Number,1991,490.4724623,511.9641126,469.5613551
1,Deaths,565,Tennessee,3,Both,22,All Ages,718,Self-harm,1,Number,1990,721.7440145,750.2767254,695.0697409
1,Deaths,546,Minnesota,3,Both,22,All Ages,718,Self-harm,1,Number,1991,553.5377937,577.5976435,531.0424437
1,Deaths,564,South Dakota,3,Both,22,All Ages,718,Self-harm,1,Number,1990,99.85497922,105.917337,94.24553843
1,Deaths,534,Hawaii,3,Both,22,All Ages,718,Self-harm,1,Number,1990,148.7577606,157.9556799,140.1045811
1,Deaths,550,Nebraska,3,Both,22,All Ages,718,Self-harm,1,Number,1990,206.8133128,217.4319074,195.9850252
1,Deaths,544,Massachusetts,3,Both,22,All Ages,718,Self-harm,1,Number,1991,750.8186802,780.0611632,720.4482348
1,Deaths,532,Florida,3,Both,22,All Ages,718,Self-harm,1,Number,1990,2173.64978,2240.855808,2099.860631
1,Deaths,551,Nevada,3,Both,22,All Ages,718,Self-harm,1,Number,1990,316.4313157,331.0399994,301.0471323
1,Deaths,566,Texas,3,Both,22,All Ages,718,Self-harm,1,Number,1990,2377.037037,2453.150115,2301.217889
1,Deaths,549,Montana,3,Both,22,All Ages,718,Self-harm,1,Number,1990,156.3308547,166.1293089,146.8015498
1,Deaths,529,Connecticut,3,Both,22,All Ages,718,Self-harm,1,Number,1991,359.1901833,376.1569811,344.092384
1,Deaths,533,Georgia,3,Both,22,All Ages,718,Self-harm,1,Number,1991,926.7380642,960.9290598,892.0958264
1,Deaths,567,Utah,3,Both,22,All Ages,718,Self-harm,1,Number,1990,295.2422395,310.0903895,281.7565406
1,Deaths,531,District of Columbia,3,Both,22,All Ages,718,Self-harm,1,Number,1991,74.64667961,80.43947512,69.39263332
1,Deaths,561,Pennsylvania,3,Both,22,All Ages,718,Self-harm,1,Number,1991,1624.398515,1677.190421,1571.162031
1,Deaths,534,Hawaii,3,Both,22,All Ages,718,Self-harm,1,Number,1991,146.5972368,155.7087537,138.2572535
1,Deaths,548,Missouri,3,Both,22,All Ages,718,Self-harm,1,Number,1991,768.5400762,799.9553231,739.4234932
1,Deaths,565,Tennessee,3,Both,22,All Ages,718,Self-harm,1,Number,1991,711.7735629,739.0757336,686.5108728
1,Deaths,569,Virginia,3,Both,22,All Ages,718,Self-harm,1,Number,1990,867.4371173,898.3819842,838.5806867
1,Deaths,532,Florida,3,Both,22,All Ages,718,Self-harm,1,Number,1991,2131.030836,2201.906903,2055.550121
1,Deaths,553,New Jersey,3,Both,22,All Ages,718,Self-harm,1,Number,1990,661.224391,688.964293,633.8421205
1,Deaths,564,South Dakota,3,Both,22,All Ages,718,Self-harm,1,Number,1991,101.4314291,107.3295839,96.08023644
1,Deaths,568,Vermont,3,Both,22,All Ages,718,Self-harm,1,Number,1990,88.73547098,93.66177763,83.95216322
1,Deaths,568,Vermont,3,Both,22,All Ages,718,Self-harm,1,Number,1991,88.54183911,93.29380637,83.73303121
1,Deaths,550,Nebraska,3,Both,22,All Ages,718,Self-harm,1,Number,1992,204.5334349,215.2702393,194.1424524
1,Deaths,571,West Virginia,3,Both,22,All Ages,718,Self-harm,1,Number,1991,278.9622947,291.9751306,266.383601
1,Deaths,535,Idaho,3,Both,22,All Ages,718,Self-harm,1,Number,1990,174.7952943,184.5748015,165.387967
1,Deaths,558,Ohio,3,Both,22,All Ages,718,Self-harm,1,Number,1992,1341.887376,1391.551171,1299.374664
1,Deaths,536,Illinois,3,Both,22,All Ages,718,Self-harm,1,Number,1990,1328.458364,1377.725468,1283.442154
1,Deaths,538,Iowa,3,Both,22,All Ages,718,Self-harm,1,Number,1990,341.8407506,358.4206742,326.6795533
1,Deaths,548,Missouri,3,Both,22,All Ages,718,Self-harm,1,Number,1993,768.1028947,799.0100978,741.0608345
1,Deaths,549,Montana,3,Both,22,All Ages,718,Self-harm,1,Number,1991,164.7132503,174.5004599,154.6330966
